id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s],amplitude
13441,3.0,,,,1594228908.2867794,12.06
13442,3.0,,,,1594228908.2965555,-70.17
13443,3.0,,,,1594228908.3063314,230.06
13444,3.0,,,,1594228908.3161075,-172.7
13445,3.0,,,,1594228908.3258839,5.49
13446,3.0,,,,1594228908.33566,-5513.75
13447,3.0,,,,1594228908.3454359,-2164.7
13448,8.0,,,,1594228908.3552122,80.68
13449,8.0,,,,1594228908.3649886,763.22
13450,8.0,,,,1594228908.3747644,845.45
13451,8.0,,,,1594228908.3845403,782.43
13452,8.0,,,,1594228908.394317,654.99
13453,8.0,,,,1594228908.4040928,598.5
13454,8.0,,,,1594228908.413869,494.59
13455,8.0,,,,1594228908.423645,446.44
13456,8.0,,,,1594228908.4334214,330.74
13457,8.0,,,,1594228908.4431973,253.19
13458,8.0,,,,1594228908.4529734,318.0
13459,8.0,,,,1594228908.4627495,225.77
13460,8.0,,,,1594228908.4725256,236.81
13461,8.0,,,,1594228908.4823015,272.95
13462,8.0,,,,1594228908.4920778,121.95
13463,8.0,,,,1594228908.501854,164.31
13464,8.0,,,,1594228908.51163,173.86
13465,8.0,,,,1594228908.5214062,1.54
13466,8.0,,,,1594228908.5311825,158.46
13467,8.0,,,,1594228908.5409586,108.76
13468,8.0,,,,1594228908.5507345,155.65
13469,8.0,,,,1594228908.5605106,61.71
13470,8.0,,,,1594228908.5702868,69.86
13471,8.0,,,,1594228908.5800624,87.45
13472,8.0,,,,1594228908.589839,58.75
13473,8.0,,,,1594228908.599615,37.71
13474,8.0,,,,1594228908.6093912,70.51
13475,8.0,,,,1594228908.619167,14.18
13476,8.0,,,,1594228908.6289434,29.43
13477,8.0,,,,1594228908.6387196,23.62
13478,8.0,,,,1594228908.6484954,44.42
13479,8.0,,,,1594228908.6582718,20.43
13480,8.0,,,,1594228908.6680481,26.75
13481,8.0,,,,1594228908.677824,0.29
13482,8.0,,,,1594228908.6876,13.4
13483,8.0,,,,1594228908.6973765,28.58
13484,8.0,,,,1594228908.7071526,29.76
13485,8.0,,,,1594228908.7169285,33.47
13486,8.0,,,,1594228908.7267046,-0.03
13487,8.0,,,,1594228908.7364807,13.17
13488,8.0,,,,1594228908.7462568,-35.83
13489,8.0,,,,1594228908.756033,3.18
13490,8.0,,,,1594228908.765809,15.88
13491,8.0,,,,1594228908.7755852,17.43
13492,8.0,,,,1594228908.7853613,9.76
13493,8.0,,,,1594228908.7951374,5.38
13494,8.0,,,,1594228908.8049135,45.81
13495,8.0,,,,1594228908.8146894,32.04
13496,8.0,,,,1594228908.8244658,40.82
13497,8.0,,,,1594228908.834242,28.13
13498,8.0,,,,1594228908.844018,9.15
13499,8.0,,,,1594228908.8537939,-2.44
13500,8.0,,,,1594228908.8635702,-9.01
13501,8.0,,,,1594228908.8733466,-5.1
13502,8.0,,,,1594228908.8831224,-3.85
13503,8.0,,,,1594228908.8928983,0.17
13504,8.0,,,,1594228908.902675,-16.81
13505,8.0,,,,1594228908.9124508,19.55
13506,8.0,,,,1594228908.922227,30.59
13507,8.0,,,,1594228908.932003,10.17
13508,8.0,,,,1594228908.9417794,-1.39
13509,8.0,,,,1594228908.9515553,-4.65
13510,8.0,,,,1594228908.9613314,-5.76
13511,8.0,,,,1594228908.9711075,-2.43
13512,8.0,,,,1594228908.9808836,-4.1
13513,8.0,,,,1594228908.9906595,-2.41
13514,8.0,,,,1594228909.0004358,2.67
13515,8.0,,,,1594228909.010212,-4.83
13516,8.0,,,,1594228909.019988,-28.31
13517,8.0,,,,1594228909.0297642,-14.81
13518,8.0,,,,1594228909.0395405,12.19
13519,8.0,,,,1594228909.0493164,10.87
13520,8.0,,,,1594228909.0590925,-0.96
13521,8.0,,,,1594228909.0688686,-10.72
13522,8.0,,,,1594228909.0786448,-15.09
13523,8.0,,,,1594228909.0884204,-29.45
13524,8.0,,,,1594228909.098197,-7.59
13525,8.0,,,,1594228909.107973,-37.93
13526,8.0,,,,1594228909.1177492,-38.47
13527,8.0,,,,1594228909.127525,-30.21
13528,8.0,,,,1594228909.1373014,-28.75
13529,8.0,,,,1594228909.1470776,22.28
13530,8.0,,,,1594228909.1568534,45.3
13531,8.0,,,,1594228909.1666298,51.09
13532,8.0,,,,1594228909.1764061,69.17
13533,8.0,,,,1594228909.186182,61.71
13534,8.0,,,,1594228909.195958,60.55
13535,8.0,,,,1594228909.2057345,46.67
13536,8.0,,,,1594228909.2155106,18.51
13537,8.0,,,,1594228909.2252865,17.74
13538,8.0,,,,1594228909.2350626,-78.18
13539,8.0,,,,1594228909.2448387,-109.51
13540,8.0,,,,1594228909.2546148,-598.09
13541,8.0,,,,1594228909.264391,457.29
13542,8.0,,,,1594228909.274167,454.52
13543,8.0,,,,1594228909.2839432,73.94
13544,8.0,,,,1594228909.2937193,-1.63
13545,8.0,,,,1594228909.3034954,31.79
13546,8.0,,,,1594228909.3132715,-32.16
13547,8.0,,,,1594228909.3230474,-35.13
13548,8.0,,,,1594228909.3328238,-69.89
13549,8.0,,,,1594228909.3426,-119.41
13550,8.0,,,,1594228909.352376,-81.19
13551,8.0,,,,1594228909.3621519,-84.47
13552,8.0,,,,1594228909.3719282,-70.47
13553,8.0,,,,1594228909.3817046,-45.8
13554,8.0,,,,1594228909.3914804,-33.45
13555,8.0,,,,1594228909.4012566,7.8
13556,8.0,,,,1594228909.411033,21.06
13557,8.0,,,,1594228909.4208088,17.42
13558,8.0,,,,1594228909.430585,7.01
13559,8.0,,,,1594228909.440361,-6.8
13560,8.0,,,,1594228909.4501376,36.8
13561,8.0,,,,1594228909.4599133,17.32
13562,8.0,,,,1594228909.4696894,22.92
13563,8.0,,,,1594228909.4794655,21.07
13564,8.0,,,,1594228909.4892414,-0.05
13565,8.0,,,,1594228909.4990175,-9.09
13566,8.0,,,,1594228909.5087938,-20.77
13567,8.0,,,,1594228909.51857,-18.83
13568,8.0,,,,1594228909.528346,24.12
13569,8.0,,,,1594228909.5381222,-14.31
13570,8.0,,,,1594228909.5478985,60.01
13571,8.0,,,,1594228909.5576744,123.49
13572,8.0,,,,1594228909.5674505,-18.94
13573,8.0,,,,1594228909.5772266,-3.38
13574,8.0,,,,1594228909.5870028,-7.15
13575,8.0,,,,1594228909.5967786,-2.05
13576,8.0,,,,1594228909.606555,3.87
13577,8.0,,,,1594228909.616331,5.3
13578,8.0,,,,1594228909.6261072,2.79
13579,8.0,,,,1594228909.635883,-17.72
13580,8.0,,,,1594228909.6456597,4.19
13581,8.0,,,,1594228909.6554356,-28.08
13582,8.0,,,,1594228909.6652114,-7.43
13583,8.0,,,,1594228909.6749878,-3.98
13584,8.0,,,,1594228909.6847641,23.24
13585,8.0,,,,1594228909.69454,-18.77
13586,8.0,,,,1594228909.704316,31.46
13587,8.0,,,,1594228909.7140925,30.04
13588,8.0,,,,1594228909.7238686,16.42
13589,8.0,,,,1594228909.7336445,1.91
13590,8.0,,,,1594228909.7434206,16.83
13591,8.0,,,,1594228909.7531967,-13.47
13592,8.0,,,,1594228909.7629724,-25.87
13593,8.0,,,,1594228909.772749,-20.29
13594,8.0,,,,1594228909.782525,-2.22
13595,8.0,,,,1594228909.7923012,4.44
13596,8.0,,,,1594228909.8020773,-4.52
13597,8.0,,,,1594228909.8118534,1.91
13598,8.0,,,,1594228909.8216295,4.44
13599,8.0,,,,1594228909.8314054,14.3
13600,8.0,,,,1594228909.8411818,10.15
13601,8.0,,,,1594228909.850958,10.03
13602,8.0,,,,1594228909.860734,6.11
13603,8.0,,,,1594228909.8705099,3.39
13604,8.0,,,,1594228909.8802862,-0.01
13605,8.0,,,,1594228909.8900626,4.95
13606,8.0,,,,1594228909.8998384,15.58
13607,8.0,,,,1594228909.9096146,11.15
13608,8.0,,,,1594228909.919391,7.73
13609,8.0,,,,1594228909.9291668,-3.37
13610,8.0,,,,1594228909.938943,-23.22
13611,8.0,,,,1594228909.948719,-12.95
13612,8.0,,,,1594228909.9584956,-11.58
13613,8.0,,,,1594228909.9682713,4.12
13614,8.0,,,,1594228909.9780474,-0.11
13615,8.0,,,,1594228909.9878235,-12.42
13616,8.0,,,,1594228909.9975994,-27.82
13617,8.0,,,,1594228910.0073755,-24.86
13618,8.0,,,,1594228910.0171518,-9.41
13619,8.0,,,,1594228910.026928,-13.39
13620,8.0,,,,1594228910.0367038,-16.53
13621,8.0,,,,1594228910.0464802,-9.77
13622,8.0,,,,1594228910.0562565,-1.42
13623,8.0,,,,1594228910.0660324,2.53
13624,8.0,,,,1594228910.0758085,4.43
13625,8.0,,,,1594228910.0855846,0.0
13626,8.0,,,,1594228910.0953608,6.64
13627,8.0,,,,1594228910.1051366,18.71
13628,8.0,,,,1594228910.114913,14.36
13629,8.0,,,,1594228910.124689,5.43
13630,8.0,,,,1594228910.1344652,-14.24
13631,8.0,,,,1594228910.144241,-6.68
13632,8.0,,,,1594228910.1540177,0.26
13633,8.0,,,,1594228910.1637936,8.17
13634,8.0,,,,1594228910.1735694,5.05
13635,8.0,,,,1594228910.1833458,-1.73
13636,8.0,,,,1594228910.1931221,-4.87
13637,8.0,,,,1594228910.202898,12.83
13638,8.0,,,,1594228910.2126741,9.46
13639,8.0,,,,1594228910.2224505,6.69
13640,8.0,,,,1594228910.2322266,1.9
13641,8.0,,,,1594228910.2420025,-8.13
13642,8.0,,,,1594228910.2517786,-1.09
13643,8.0,,,,1594228910.2615547,-1.43
13644,8.0,,,,1594228910.2713304,-4.04
13645,8.0,,,,1594228910.281107,-5.07
13646,8.0,,,,1594228910.290883,-0.52
13647,8.0,,,,1594228910.3006592,-3.42
13648,8.0,,,,1594228910.310435,8.24
13649,8.0,,,,1594228910.3202114,8.43
13650,8.0,,,,1594228910.3299875,-13.92
13651,8.0,,,,1594228910.3397634,-22.26
13652,8.0,,,,1594228910.3495398,-15.25
13653,8.0,,,,1594228910.359316,-16.84
13654,8.0,,,,1594228910.369092,-11.01
13655,8.0,,,,1594228910.3788679,-3.16
13656,8.0,,,,1594228910.3886442,-47.44
13657,8.0,,,,1594228910.3984206,56.85
13658,8.0,,,,1594228910.4081964,19.2
13659,8.0,,,,1594228910.4179726,-12.59
13660,8.0,,,,1594228910.427749,-5.78
13661,8.0,,,,1594228910.4375248,13.85
13662,8.0,,,,1594228910.447301,-18.31
13663,8.0,,,,1594228910.457077,38.24
13664,8.0,,,,1594228910.4668536,-19.51
13665,8.0,,,,1594228910.4766293,9.27
13666,8.0,,,,1594228910.4864054,14.29
13667,8.0,,,,1594228910.4961815,-9.38
13668,8.0,,,,1594228910.5059574,3.33
13669,8.0,,,,1594228910.5157335,-29.37
13670,8.0,,,,1594228910.5255098,-21.22
13671,8.0,,,,1594228910.535286,-3.92
13672,8.0,,,,1594228910.5450618,-7.82
13673,8.0,,,,1594228910.5548382,2.53
13674,8.0,,,,1594228910.5646145,11.63
13675,8.0,,,,1594228910.5743904,4.55
13676,8.0,,,,1594228910.5841663,-12.01
13677,8.0,,,,1594228910.5939426,1.7
13678,8.0,,,,1594228910.6037188,55.51
13679,8.0,,,,1594228910.6134946,0.15
13680,8.0,,,,1594228910.623271,-50.6
13681,8.0,,,,1594228910.633047,-27.45
13682,8.0,,,,1594228910.6428232,6.83
13683,8.0,,,,1594228910.6525993,24.5
13684,8.0,,,,1594228910.6623757,-12.26
13685,8.0,,,,1594228910.6721516,16.85
13686,8.0,,,,1594228910.6819274,9.6
13687,8.0,,,,1594228910.6917038,69.4
13688,8.0,,,,1594228910.7014804,-184.88
13689,8.0,,,,1594228910.711256,229.28
13690,8.0,,,,1594228910.7210321,-6.79
13691,8.0,,,,1594228910.7308085,-95.66
13692,8.0,,,,1594228910.7405846,4.56
13693,8.0,,,,1594228910.7503605,15.28
13694,8.0,,,,1594228910.7601366,30.64
13695,8.0,,,,1594228910.7699127,-7.11
13696,8.0,,,,1594228910.7796884,8.26
13697,8.0,,,,1594228910.789465,14.23
13698,8.0,,,,1594228910.799241,-36.96
13699,8.0,,,,1594228910.8090172,15.08
13700,8.0,,,,1594228910.818793,-34.95
13701,8.0,,,,1594228910.8285694,7.3
13702,8.0,,,,1594228910.8383455,5.11
13703,8.0,,,,1594228910.8481214,12.93
13704,8.0,,,,1594228910.8578978,12.23
13705,8.0,,,,1594228910.867674,-15.0
13706,8.0,,,,1594228910.87745,-3.73
13707,8.0,,,,1594228910.8872259,-10.02
13708,8.0,,,,1594228910.8970025,-9.02
13709,8.0,,,,1594228910.9067786,-5.72
13710,8.0,,,,1594228910.9165545,-13.73
13711,8.0,,,,1594228910.9263306,-14.37
13712,8.0,,,,1594228910.936107,-5.93
13713,8.0,,,,1594228910.9458828,1.28
13714,8.0,,,,1594228910.955659,0.16
13715,8.0,,,,1594228910.965435,-19.41
13716,8.0,,,,1594228910.9752116,19.1
13717,8.0,,,,1594228910.9849873,24.92
13718,8.0,,,,1594228910.9947634,12.61
13719,8.0,,,,1594228911.0045395,-3.55
13720,8.0,,,,1594228911.0143154,-20.55
13721,8.0,,,,1594228911.0240915,16.4
13722,8.0,,,,1594228911.0338678,-12.04
13723,8.0,,,,1594228911.043644,23.88
13724,8.0,,,,1594228911.0534198,-17.99
13725,8.0,,,,1594228911.0631962,-29.44
13726,8.0,,,,1594228911.0729725,41.93
13727,2.0,,,,1594228911.0827484,-68.05
13728,2.0,,,,1594228911.0925245,43.3
13729,2.0,,,,1594228911.1023006,-63.41
13730,2.0,,,,1594228911.1120768,117.53
13731,2.0,,,,1594228911.1218526,5.4
13732,2.0,,,,1594228911.131629,-225.04
13733,2.0,,,,1594228911.141405,93.2
13734,2.0,,,,1594228911.1511812,-66.22
13735,2.0,,,,1594228911.1609573,-90.73
13736,2.0,,,,1594228911.1707337,205.75
13737,2.0,,,,1594228911.1805096,-89.79
13738,2.0,,,,1594228911.1902854,-272.97
13739,2.0,,,,1594228911.2000618,269.75
13740,2.0,,,,1594228911.2098384,-141.06
13741,2.0,,,,1594228911.219614,-103.47
13742,2.0,,,,1594228911.2293901,-73.83
13743,2.0,,,,1594228911.2391665,-45.08
13744,2.0,,,,1594228911.2489426,-64.53
13745,2.0,,,,1594228911.2587185,-9.95
13746,2.0,,,,1594228911.2684946,-109.23
13747,2.0,,,,1594228911.2782707,80.09
13748,2.0,,,,1594228911.2880466,17.11
13749,2.0,,,,1594228911.297823,-132.0
13750,2.0,,,,1594228911.307599,1.31
13751,2.0,,,,1594228911.3173752,145.09
13752,2.0,,,,1594228911.327151,-133.74
13753,2.0,,,,1594228911.3369277,167.6
13754,2.0,,,,1594228911.3467035,-115.02
13755,2.0,,,,1594228911.3564794,-77.22
13756,2.0,,,,1594228911.3662558,224.87
13757,2.0,,,,1594228911.376032,-223.7
13758,2.0,,,,1594228911.385808,144.76
13759,2.0,,,,1594228911.3955839,-118.73
13760,2.0,,,,1594228911.4053602,146.13
13761,2.0,,,,1594228911.4151366,42.64
13762,2.0,,,,1594228911.4249125,-68.7
13763,2.0,,,,1594228911.4346886,18.76
13764,2.0,,,,1594228911.444465,-60.44
13765,2.0,,,,1594228911.4542408,-4.16
13766,2.0,,,,1594228911.464017,-5.74
13767,2.0,,,,1594228911.473793,-23.33
13768,2.0,,,,1594228911.4835696,73.56
13769,2.0,,,,1594228911.4933453,-45.58
13770,2.0,,,,1594228911.5031214,-35.2
13771,2.0,,,,1594228911.5128975,144.98
13772,2.0,,,,1594228911.5226734,-31.24
13773,2.0,,,,1594228911.5324495,-42.09
13774,2.0,,,,1594228911.5422258,43.84
13775,2.0,,,,1594228911.552002,-203.45
13776,2.0,,,,1594228911.5617778,178.94
13777,2.0,,,,1594228911.5715542,-35.63
13778,2.0,,,,1594228911.5813305,-42.93
13779,2.0,,,,1594228911.5911064,60.21
13780,2.0,,,,1594228911.6008825,-270.4
13781,2.0,,,,1594228911.6106586,113.27
13782,2.0,,,,1594228911.6204348,212.98
13783,2.0,,,,1594228911.6302106,-116.0
13784,2.0,,,,1594228911.639987,210.0
13785,2.0,,,,1594228911.649763,-117.32
13786,2.0,,,,1594228911.6595392,145.22
13787,2.0,,,,1594228911.6693153,182.95
13788,2.0,,,,1594228911.6790915,-218.91
13789,2.0,,,,1594228911.6888676,245.8
13790,2.0,,,,1594228911.6986434,-390.58
13791,2.0,,,,1594228911.7084198,153.65
13792,2.0,,,,1594228911.7181964,-97.56
13793,2.0,,,,1594228911.727972,-28.99
13794,2.0,,,,1594228911.7377481,-87.85
13795,2.0,,,,1594228911.7475245,123.53
13796,2.0,,,,1594228911.7573006,39.64
13797,2.0,,,,1594228911.7670765,-138.32
13798,2.0,,,,1594228911.7768526,192.45
13799,2.0,,,,1594228911.7866287,1.26
13800,2.0,,,,1594228911.7964046,-52.89
13801,2.0,,,,1594228911.806181,25.23
13802,2.0,,,,1594228911.815957,-119.29
13803,2.0,,,,1594228911.8257332,76.58
13804,2.0,,,,1594228911.835509,-18.49
13805,2.0,,,,1594228911.8452857,37.06
13806,2.0,,,,1594228911.8550615,-37.22
13807,2.0,,,,1594228911.8648374,-107.74
13808,2.0,,,,1594228911.8746138,101.05
13809,2.0,,,,1594228911.88439,58.98
13810,2.0,,,,1594228911.894166,-144.34
13811,2.0,,,,1594228911.903942,144.77
13812,2.0,,,,1594228911.9137182,-307.93
13813,2.0,,,,1594228911.9234946,60.23
13814,2.0,,,,1594228911.9332705,102.24
13815,2.0,,,,1594228911.9430466,-32.19
13816,2.0,,,,1594228911.9528227,-137.28
13817,2.0,,,,1594228911.9625988,309.57
13818,2.0,,,,1594228911.972375,-177.55
13819,2.0,,,,1594228911.982151,118.33
13820,2.0,,,,1594228911.9919276,70.03
13821,2.0,,,,1594228912.0017033,-195.11
13822,2.0,,,,1594228912.0114794,-100.03
13823,2.0,,,,1594228912.0212555,225.85
13824,2.0,,,,1594228912.0310314,4.43
13825,2.0,,,,1594228912.0408075,46.05
13826,2.0,,,,1594228912.0505838,27.6
13827,2.0,,,,1594228912.06036,-55.75
13828,2.0,,,,1594228912.0701358,144.27
13829,2.0,,,,1594228912.0799122,50.48
13830,2.0,,,,1594228912.0896885,-108.5
13831,2.0,,,,1594228912.0994644,55.85
13832,2.0,,,,1594228912.1092405,148.74
13833,2.0,,,,1594228912.1190164,-240.8
13834,2.0,,,,1594228912.1287928,216.31
13835,2.0,,,,1594228912.1385686,52.54
13836,2.0,,,,1594228912.148345,0.69
13837,2.0,,,,1594228912.158121,1.58
13838,2.0,,,,1594228912.1678972,108.78
13839,2.0,,,,1594228912.1776733,-90.23
13840,2.0,,,,1594228912.1874495,-26.67
13841,2.0,,,,1594228912.1972256,68.13
13842,2.0,,,,1594228912.2070014,60.27
13843,2.0,,,,1594228912.2167778,-114.12
13844,2.0,,,,1594228912.226554,-21.34
13845,2.0,,,,1594228912.23633,-243.68
13846,2.0,,,,1594228912.2461061,197.81
13847,2.0,,,,1594228912.2558825,-5.92
13848,2.0,,,,1594228912.2656586,-71.81
13849,2.0,,,,1594228912.2754345,255.74
13850,2.0,,,,1594228912.2852106,-170.34
13851,2.0,,,,1594228912.2949867,-92.19
13852,2.0,,,,1594228912.3047626,260.52
13853,2.0,,,,1594228912.314539,-205.47
13854,2.0,,,,1594228912.324315,-92.58
13855,2.0,,,,1594228912.3340912,-51.16
13856,2.0,,,,1594228912.3438673,-44.11
13857,2.0,,,,1594228912.3536437,59.64
13858,2.0,,,,1594228912.3634195,-7.35
13859,2.0,,,,1594228912.3731954,-62.05
13860,2.0,,,,1594228912.3829718,90.0
13861,2.0,,,,1594228912.392748,-67.59
13862,2.0,,,,1594228912.402524,-98.53
13863,2.0,,,,1594228912.4123,-85.65
13864,2.0,,,,1594228912.4220762,478.63
13865,2.0,,,,1594228912.4318526,-1080.21
13866,2.0,,,,1594228912.4416285,-4029.65
13867,2.0,,,,1594228912.4514046,-508.54
13868,2.0,,,,1594228912.4611807,-612.77
13869,2.0,,,,1594228912.4709568,555.67
13870,2.0,,,,1594228912.480733,477.65
13871,2.0,,,,1594228912.490509,331.24
13872,8.0,,,,1594228912.5002851,641.14
13873,8.0,,,,1594228912.5100613,567.89
13874,8.0,,,,1594228912.5198376,581.07
13875,8.0,,,,1594228912.5296135,494.69
13876,8.0,,,,1594228912.5393894,389.15
13877,8.0,,,,1594228912.5491655,177.52
13878,8.0,,,,1594228912.5589418,258.33
13879,8.0,,,,1594228912.568718,162.7
13880,8.0,,,,1594228912.5784938,115.25
13881,8.0,,,,1594228912.5882704,150.83
13882,8.0,,,,1594228912.5980465,87.12
13883,8.0,,,,1594228912.6078224,69.51
13884,8.0,,,,1594228912.6175985,34.37
13885,8.0,,,,1594228912.6273744,118.22
13886,8.0,,,,1594228912.6371508,3.86
13887,8.0,,,,1594228912.6469266,67.45
13888,8.0,,,,1594228912.656703,87.64
13889,8.0,,,,1594228912.6664786,9.41
13890,8.0,,,,1594228912.6762552,78.19
13891,8.0,,,,1594228912.6860313,26.59
13892,8.0,,,,1594228912.6958075,38.26
13893,8.0,,,,1594228912.7055836,46.37
13894,8.0,,,,1594228912.7153597,-11.8
13895,8.0,,,,1594228912.7251358,52.24
13896,8.0,,,,1594228912.734912,12.56
13897,8.0,,,,1594228912.744688,15.53
13898,8.0,,,,1594228912.7544641,5.92
13899,8.0,,,,1594228912.7642405,-21.1
13900,8.0,,,,1594228912.7740164,26.93
13901,8.0,,,,1594228912.7837925,15.0
13902,8.0,,,,1594228912.7935686,35.81
13903,8.0,,,,1594228912.8033447,40.69
13904,8.0,,,,1594228912.8131206,9.26
13905,8.0,,,,1594228912.822897,35.45
13906,8.0,,,,1594228912.832673,-22.01
13907,8.0,,,,1594228912.8424492,-5.47
13908,8.0,,,,1594228912.8522253,-11.22
13909,8.0,,,,1594228912.8620017,105.63
13910,8.0,,,,1594228912.8717775,-48.29
13911,8.0,,,,1594228912.8815534,7.08
13912,8.0,,,,1594228912.8913298,-53.31
13913,8.0,,,,1594228912.901106,-14.75
13914,8.0,,,,1594228912.910882,103.01
13915,8.0,,,,1594228912.920658,-51.18
13916,8.0,,,,1594228912.9304342,39.42
13917,8.0,,,,1594228912.9402106,-57.47
13918,8.0,,,,1594228912.9499865,15.66
13919,8.0,,,,1594228912.9597626,23.57
13920,8.0,,,,1594228912.9695387,-4.9
13921,8.0,,,,1594228912.9793148,-5.14
13922,8.0,,,,1594228912.989091,10.75
13923,8.0,,,,1594228912.998867,45.24
13924,8.0,,,,1594228913.0086432,-53.61
13925,8.0,,,,1594228913.0184193,-64.33
13926,8.0,,,,1594228913.0281956,0.58
13927,8.0,,,,1594228913.0379715,125.96
13928,8.0,,,,1594228913.0477474,-581.29
13929,8.0,,,,1594228913.0575235,168.79
13930,8.0,,,,1594228913.0672998,438.7
13931,8.0,,,,1594228913.077076,98.75
13932,8.0,,,,1594228913.0868518,113.33
13933,8.0,,,,1594228913.0966284,82.23
13934,8.0,,,,1594228913.1064045,-26.6
13935,8.0,,,,1594228913.1161804,-101.9
13936,8.0,,,,1594228913.1259565,-71.77
13937,8.0,,,,1594228913.135733,-51.4
13938,8.0,,,,1594228913.1455088,6.11
13939,8.0,,,,1594228913.155285,-10.84
13940,8.0,,,,1594228913.165061,-61.1
13941,8.0,,,,1594228913.1748366,-43.54
13942,8.0,,,,1594228913.1846132,-49.84
13943,8.0,,,,1594228913.1943893,-30.09
13944,8.0,,,,1594228913.2041655,-15.64
13945,8.0,,,,1594228913.213941,12.07
13946,8.0,,,,1594228913.2237177,-23.93
13947,8.0,,,,1594228913.2334938,-0.43
13948,8.0,,,,1594228913.24327,52.72
13949,8.0,,,,1594228913.253046,22.75
13950,8.0,,,,1594228913.2628222,18.37
13951,8.0,,,,1594228913.2725985,30.92
13952,8.0,,,,1594228913.2823744,7.89
13953,8.0,,,,1594228913.2921505,8.72
13954,8.0,,,,1594228913.3019266,35.7
13955,8.0,,,,1594228913.3117027,13.67
13956,8.0,,,,1594228913.3214786,-36.35
13957,8.0,,,,1594228913.331255,-39.52
13958,8.0,,,,1594228913.341031,-45.73
13959,8.0,,,,1594228913.3508072,-18.45
13960,8.0,,,,1594228913.3605833,20.73
13961,8.0,,,,1594228913.3703597,-1.43
13962,8.0,,,,1594228913.3801355,-13.57
13963,8.0,,,,1594228913.3899114,10.63
13964,8.0,,,,1594228913.3996878,-1.67
13965,8.0,,,,1594228913.4094641,7.84
13966,8.0,,,,1594228913.41924,28.62
13967,8.0,,,,1594228913.429016,21.1
13968,8.0,,,,1594228913.4387922,0.58
13969,8.0,,,,1594228913.4485686,8.67
13970,8.0,,,,1594228913.4583445,12.42
13971,8.0,,,,1594228913.4681206,-11.6
13972,8.0,,,,1594228913.4778967,-3.35
13973,8.0,,,,1594228913.4876726,-16.1
13974,8.0,,,,1594228913.497449,-35.25
13975,8.0,,,,1594228913.507225,1.62
13976,8.0,,,,1594228913.5170012,8.48
13977,8.0,,,,1594228913.5267773,-8.68
13978,8.0,,,,1594228913.5365536,-4.87
13979,8.0,,,,1594228913.5463295,13.9
13980,8.0,,,,1594228913.5561054,21.61
13981,8.0,,,,1594228913.5658815,15.25
13982,8.0,,,,1594228913.5756578,-5.66
13983,8.0,,,,1594228913.585434,-17.22
13984,8.0,,,,1594228913.59521,-12.62
13985,8.0,,,,1594228913.6049864,11.19
13986,8.0,,,,1594228913.6147625,-8.86
13987,8.0,,,,1594228913.6245384,-3.4
13988,8.0,,,,1594228913.6343145,-1.59
13989,8.0,,,,1594228913.6440911,-1.6
13990,8.0,,,,1594228913.6538668,14.28
13991,8.0,,,,1594228913.663643,7.16
13992,8.0,,,,1594228913.673419,-14.18
13993,8.0,,,,1594228913.6831946,-0.76
13994,8.0,,,,1594228913.6929712,6.34
13995,8.0,,,,1594228913.7027473,-26.71
13996,8.0,,,,1594228913.7125235,-32.33
13997,8.0,,,,1594228913.7222993,-14.03
13998,8.0,,,,1594228913.7320757,-3.3
13999,8.0,,,,1594228913.7418518,6.69
14000,8.0,,,,1594228913.751628,8.83
14001,8.0,,,,1594228913.7614038,19.33
14002,8.0,,,,1594228913.7711804,22.37
14003,8.0,,,,1594228913.7809565,15.04
14004,8.0,,,,1594228913.7907324,13.0
14005,8.0,,,,1594228913.8005085,4.68
14006,8.0,,,,1594228913.8102846,6.03
14007,8.0,,,,1594228913.8200607,-15.45
14008,8.0,,,,1594228913.8298366,-18.49
14009,8.0,,,,1594228913.8396132,2.07
14010,8.0,,,,1594228913.849389,-6.97
14011,8.0,,,,1594228913.8591652,-9.18
14012,8.0,,,,1594228913.8689413,-12.38
14013,8.0,,,,1594228913.8787177,-4.04
14014,8.0,,,,1594228913.8884935,0.0
14015,8.0,,,,1594228913.8982694,5.43
14016,8.0,,,,1594228913.9080458,-1.21
14017,8.0,,,,1594228913.9178221,-13.14
14018,8.0,,,,1594228913.927598,-13.15
14019,8.0,,,,1594228913.937374,-9.25
14020,8.0,,,,1594228913.9471502,4.66
14021,8.0,,,,1594228913.9569266,17.16
14022,8.0,,,,1594228913.9667025,24.2
14023,8.0,,,,1594228913.9764786,2.85
14024,8.0,,,,1594228913.9862547,-1.42
14025,8.0,,,,1594228913.9960306,13.6
